timestamp,open,high,low,close,volume,returns,ma7,ma30,volatility
2024-02-28,57071.09765625,63913.1328125,56738.42578125,62504.7890625,83239156760,0.09493531994124749,54207.689174107145,49023.896223958334,0.03929221494787069
2024-02-29,62499.18359375,63585.64453125,60498.73046875,61198.3828125,65496611844,-0.020900898468654838,55621.033482142855,49632.088671875,0.041161065963460794
2024-03-01,61168.0625,63155.1015625,60802.52734375,62440.6328125,40186368423,0.020298739001094468,57293.70256696428,50294.02291666667,0.037994903294392084
2024-03-02,62431.65234375,62458.69921875,61657.2890625,62029.84765625,23888473685,-0.006578811548619723,58787.80915178572,50925.825390625,0.040362544209358225
2024-03-03,62031.578125,63230.2109375,61435.0234375,63167.37109375,26253811450,0.01833832389535761,60421.25669642857,51591.87578125,0.03923327310386101
2024-03-04,63137.00390625,68537.03125,62386.51953125,68330.4140625,70670471105,0.08173591649219114,62393.829799107145,52436.48125,0.043307737216517914
2024-03-05,68341.0546875,69170.625,59323.91015625,63801.19921875,102802940877,-0.06628402455760396,63353.23381696428,53143.73515625,0.05657600787250056
2024-03-06,63776.05078125,67637.9296875,62848.671875,66106.8046875,68750229073,0.03613733749494208,63867.80747767857,53925.33971354167,0.04663019892049945
2024-03-07,66099.7421875,68029.921875,65655.53125,66925.484375,46989543159,0.012384196927533564,64685.96484375,54720.033463541666,0.044735855669205515
2024-03-08,66938.09375,70083.0546875,66230.453125,68300.09375,59202881172,0.020539401213709896,65523.03069196428,55519.42916666667,0.04474184733745409
2024-03-09,68299.2578125,68673.0546875,68053.125,68498.8828125,21609650379,0.0029105240064184468,66447.17857142857,56292.673046875,0.04416315693719407
2024-03-10,68500.2578125,70005.203125,68239.9765625,69019.7890625,35683977532,0.007604594828588107,67283.23828125,57021.759375,0.044218644436282664
2024-03-11,69020.546875,72850.7109375,67194.8828125,72123.90625,65716656765,0.04497430707429584,67825.16573660714,57833.513671875,0.03623697138576539
2024-03-12,72125.125,72825.65625,68728.8515625,71481.2890625,62554434520,-0.008909905479502545,68922.32142857143,58606.426041666666,0.018881782902649892
2024-03-13,71482.1171875,73637.4765625,71334.09375,73083.5,48212536929,0.022414410239567806,69918.9921875,59377.26861979167,0.017137354946011873
2024-03-14,73079.375,73750.0703125,68563.0234375,71396.59375,59594605698,-0.0230819028918976,70557.72209821429,60099.07369791667,0.022340528443575383
2024-03-15,71387.875,72357.1328125,65630.6953125,69403.7734375,78320453976,-0.027911980219644583,70715.390625,60684.976302083334,0.025613630594460774
2024-03-16,69392.484375,70046.2734375,64801.39453125,65315.1171875,46842198371,-0.05891115205258901,70260.56696428571,61130.86171875,0.03456962416439175
2024-03-17,65316.34375,68845.71875,64545.31640625,68390.625,44716864318,0.04708722796395115,70170.68638392857,61671.87578125,0.040002863853399635
2024-03-18,68371.3046875,68897.1328125,66594.2265625,67548.59375,49261579492,-0.0123120859035869,69517.0703125,62201.395703125,0.034618002274331
2024-03-19,67556.1328125,68106.9296875,61536.1796875,61912.7734375,74215844794,-0.08343356981432348,68150.13950892857,62527.736588541666,0.04465918517451366
2024-03-20,61930.15625,68115.2578125,60807.78515625,67913.671875,66792634382,0.09692504638897836,67411.59263392857,63065.55416666667,0.06186549935330746
2024-03-21,67911.5859375,68199.9921875,64580.91796875,65491.390625,44480350565,-0.03566706353999505,66567.9921875,63505.77135416667,0.06252884889930942
2024-03-22,65489.9296875,66623.75,62355.37109375,63778.76171875,41401116964,-0.02615044343853401,65764.41908482143,63903.757421875,0.0624510766906724
2024-03-23,63802.72265625,65976.3984375,63038.4921875,64062.203125,24738964812,0.004444134671348854,65585.43136160714,64328.9984375,0.05872010951199637
2024-03-24,64070.75390625,67622.7578125,63825.8515625,67234.171875,27206630673,0.04951388799118828,65420.22377232143,64879.072526041666,0.05905957217369995
2024-03-25,67234.09375,71162.59375,66414.8359375,69958.8125,42700139523,0.04052464020923141,65764.54073660714,65491.99622395833,0.060719140841089175
2024-03-26,69931.328125,71535.7421875,69335.609375,69987.8359375,36010437368,0.00041486463910467286,66918.12109375,66100.4828125,0.046636483977948825
2024-03-27,69991.8984375,71727.6875,68381.9296875,69455.34375,40827113309,-0.007608353371227561,67138.35993303571,66598.24752604167,0.03171482203824305
2024-03-28,69452.7734375,71546.0234375,68895.5078125,70744.953125,34374900617,0.018567460837021654,67888.86886160714,67053.56692708333,0.02674788130085886
2024-03-29,70744.796875,70913.09375,69076.65625,69892.828125,25230851763,-0.01204502883045766,68762.30691964286,67299.83489583334,0.023819751301032283
2024-03-30,69893.4453125,70355.4921875,69601.0625,69645.3046875,17130241883,-0.0035414711944022903,69559.89285714286,67581.39895833333,0.024501720107791558
2024-03-31,69647.78125,71377.78125,69624.8671875,71333.6484375,20050941373,0.02424203264779501,70145.53236607143,67877.8328125,0.019435911326248455
2024-04-01,71333.484375,71342.09375,68110.6953125,69702.1484375,34873527352,-0.022871394296192005,70108.86607142857,68133.576171875,0.016683612493448605
2024-04-02,69705.0234375,69708.3828125,64586.59375,65446.97265625,50705240709,-0.061047985989492126,69460.17131696429,68209.562890625,0.028305380177785697
2024-04-03,65446.671875,66914.3203125,64559.8984375,65980.8125,34488018367,0.008156830210526378,68963.80970982143,68131.24283854167,0.02906876489923263
2024-04-04,65975.6953125,69291.2578125,65113.796875,68508.84375,34439527442,0.038314642609167615,68644.36551339286,68288.16432291667,0.03268887471218055
2024-04-05,68515.7578125,68725.7578125,66011.4765625,67837.640625,33748230056,-0.009797320875087778,68350.76729910714,68345.85885416667,0.03260891683646248
2024-04-06,67840.5703125,69629.6015625,67491.71875,68896.109375,19967785809,0.015602971156545964,68243.73939732143,68411.54635416667,0.03342602780277181
2024-04-07,68897.109375,70284.4296875,68851.6328125,69362.5546875,21204930369,0.006770270726916605,67962.15457589286,68446.96171875,0.03183657772077865
2024-04-08,69362.5546875,72715.359375,69064.2421875,71631.359375,37261432669,0.03270935878474601,68237.75613839286,68551.37760416667,0.03312064537019784
2024-04-09,71632.5,71742.5078125,68212.921875,69139.015625,36426900409,-0.03479403115822832,68765.19084821429,68555.35182291667,0.024956005612301668
2024-04-10,69140.2421875,71093.4296875,67503.5625,70587.8828125,38318601774,0.0209558550176423,69423.34375,68504.15104166667,0.025422169428137038
2024-04-11,70575.734375,71256.234375,69571.8125,70060.609375,30153382941,-0.007469744331340511,69645.02455357143,68456.79505208334,0.0226517767149248
2024-04-12,70061.3828125,71222.7421875,65254.8359375,67195.8671875,44129299406,-0.04088948430588779,69553.34263392857,68260.540625,0.02807572915823749
2024-04-13,67188.375,67931.4296875,60919.10546875,63821.47265625,52869738185,-0.05021729270691988,68828.39453125,68008.03658854167,0.03228803353034712
2024-04-14,63836.23046875,65824.4296875,62205.8515625,65738.7265625,49084320047,0.03004089104268326,68310.70479910714,67885.868359375,0.035400771901180815
2024-04-15,65739.6484375,66878.6484375,62332.0703125,63426.2109375,43595917654,-0.03517737178558533,67138.54073660714,67822.90481770833,0.03179402105525363
2024-04-16,63419.296875,64355.66796875,61716.40234375,63811.86328125,42847528078,0.006080330797783695,66377.51897321429,67670.27942708334,0.03169027063474737
2024-04-17,63831.84765625,64486.36328125,59768.5859375,61276.69140625,41915247049,-0.03972884891052719,65047.34877232143,67461.216015625,0.02974705210586812
2024-04-18,61275.31640625,64125.6875,60833.48046875,63512.75390625,36006307335,0.03649124077498622,64111.94084821428,67514.54869791666,0.03659315602933251
2024-04-19,63510.75,65481.59765625,59651.390625,63843.5703125,49920425401,0.005208661031110617,63633.041294642855,67378.87864583333,0.034919255945640125
2024-04-20,63851.1015625,65442.45703125,63172.40234375,64994.44140625,23097485495,0.018026421268684478,63800.60825892857,67362.313671875,0.02993409067820674
2024-04-21,64992.81640625,65723.2421875,64277.72265625,64926.64453125,20506644853,-0.0010431180502996629,63684.59654017857,67400.57643229167,0.027455672796912294
2024-04-22,64935.6328125,67233.9609375,64548.1796875,66837.6796875,28282686673,0.029433758205850147,64171.94921875,67493.09231770833,0.02497548306615296
2024-04-23,66839.890625,67199.2421875,65864.8671875,66407.2734375,24310975583,-0.006439574982440521,64542.72209821428,67465.52903645833,0.025559061001028508
2024-04-24,66408.71875,67075.3671875,63589.87109375,64276.8984375,30276655120,-0.03208044676017341,64971.32310267857,67276.13190104166,0.02334645579113949
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125,32155786816,0.0031863484195515657,65109.74497767857,67092.59427083333,0.019418090973918164
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125,24139372950,-0.011265004482557628,65097.13783482143,66902.59348958333,0.020000240421888967
2024-04-27,63750.98828125,63898.36328125,62424.71875,63419.140625,19530783039,-0.005272966802647994,64872.09486607143,66658.39973958333,0.01836731409170654
2024-04-28,63423.515625,64321.484375,62793.59765625,63113.23046875,17334827993,-0.004823625063903991,64613.03571428572,66432.41315104166,0.01834359102996573
2024-04-29,63106.36328125,64174.87890625,61795.45703125,63841.12109375,26635912073,0.011533090916022948,64184.95591517857,66238.94036458334,0.013542435952236961
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875,37840840057,-0.050191249309274655,63360.61049107143,65882.38059895833,0.02137003954845014
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271,-0.03929695449375714,62500.19810267857,65500.776041666664,0.022599408319847053
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559,0.014924669552331737,61734.73046875,65289.99140625,0.024425775463053554
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048,0.06370405294167747,61611.08984375,65186.95885416667,0.03767351706771437
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992,0.015926845790239064,61678.56584821428,65033.046484375,0.03815428074154378
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805,0.002185896653241981,61809.69475446428,64906.162890625,0.038046902771534406
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697,-0.013574390387488533,61712.670200892855,64715.02421875,0.03825650881683585
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982,-0.01309542885757653,61955.236049107145,64480.766276041664,0.032414251683567465
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222,-0.018398626419713127,62374.368861607145,64132.65234375,0.028437696461607955
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161,0.03043115176709965,62935.30133928572,63929.683854166666,0.029699161651956775
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694,-0.035799920573900024,62635.72154017857,63603.180338541664,0.02240211411704056
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968,1.5356984674586016e-05,62193.18415178572,63294.28372395833,0.020713701709696133
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405,0.010768936188532141,61824.22154017857,63102.70130208333,0.021576612705271076
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179,0.023646747788683697,61787.00725446428,63072.033854166664,0.023776680206747954
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527,-0.02144084393922019,61675.2890625,62932.502604166664,0.024713204587122978
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074,0.07659609250545496,62400.939174107145,63027.21197916667,0.036960050806503775
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994,-0.01563225228621834,62712.599330357145,63074.5359375,0.03723763627012496
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310,0.02790508695432159,63606.756138392855,63267.04205729167,0.0330219327186404
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406,-0.0016564833198177142,64484.912388392855,63381.31041666667,0.03315038351297502
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538,-0.009895869986810912,65174.908482142855,63462.4703125,0.034414555378917085
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717,0.07800174241430358,66395.87220982143,63677.595442708334,0.04276724295902045
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,46932005990,-0.018358253231772315,67622.12109375,63851.25833333333,0.04229316205952393
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717,-0.01446030042296964,68029.95591517857,63927.41354166667,0.03524464486245093
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979,-0.017255976976508713,68415.38169642857,63978.156510416666,0.0354199341958868
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153,0.008781729788116976,68625.98549107143,64119.796614583334,0.03419441856076211
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741,0.010796524727518797,68958.1484375,64279.271223958334,0.03419968191600609
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737,-0.010796814497022966,69278.109375,64438.03033854167,0.03426834703365868
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717,0.012791671360530277,68984.73214285714,64637.21080729167,0.01415232020942124
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,-0.015827408107827234,68721.83035714286,64809.97708333333,0.013753209933274783
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,-0.01051485738366742,68501.22433035714,64934.54283854167,0.013313017965855281
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,0.011644282841286824,68563.42857142857,65192.14739583333,0.012674039706129004
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,-0.012778150001159894,68415.61607142857,65500.060807291666,0.01307603744481646
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,0.0031933460054698326,68192.90066964286,65786.17760416666,0.012106268946880647
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,0.0006596674454519835,68083.40178571429,65948.23645833334,0.011672181687834996
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,0.015544720172089965,67999.1484375,66112.01341145833,0.012267080103867761
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,0.025622992224831664,68323.65513392857,66329.901171875,0.013899296763076737
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,0.007298724608017615,68824.33035714286,66593.93020833333,0.012156410753155994
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625,25223152007,-0.004581363662391591,69166.06919642857,66874.67513020833,0.0127262882110028
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096,-0.01999201273457618,69430.52232142857,67146.49661458333,0.01456463593235934
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861,-0.0005308786729295578,69658.92745535714,67355.02369791667,0.014665141716374633
2024-06-09,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500,0.00493781012787653,69929.84040178571,67650.19752604167,0.014619438606019474
2024-06-10,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541,-0.0019485261992140401,70030.91183035714,67940.81653645834,0.013797677667497225
2024-06-11,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345,-0.03136496113771259,69568.6640625,68136.93776041667,0.014032641696697157
2024-06-12,67321.375,69977.890625,66902.453125,68241.1875,34497940694,0.013502581655740586,69162.71651785714,68314.92903645833,0.015203606306094167
2024-06-13,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146,-0.021757960505889518,68591.17857142857,68488.38268229166,0.01633491702447697
2024-06-14,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779,-0.011164543099157487,68115.25111607143,68479.83606770834,0.015593596055629835
2024-06-15,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576,0.0027253941690672523,67670.28348214286,68511.81666666667,0.015861661373395806
2024-06-16,66189.359375,66894.84375,66018.25,66639.046875,13281140541,0.006768999939568809,67240.43415178571,68498.05572916666,0.01609395727145541
2024-06-17,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476,-0.0022321747830370553,66808.72209821429,68483.03880208333,0.01608188900711281
2024-06-18,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950,-0.02029695827328193,66495.68136160714,68445.11809895834,0.013540677527844408
2024-06-19,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504,-0.0027701435671353414,66026.98270089286,68228.85481770833,0.01108100321689728
2024-06-20,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124,-0.00202647819256907,65751.59095982143,68051.92565104166,0.009004764157353034
2024-06-21,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739,-0.011298352821403679,65478.03459821428,67884.38776041666,0.00902228083371
2024-06-22,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793,0.0024397531859308152,65201.1171875,67761.82161458333,0.008986517209534979
2024-06-23,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802,-0.01668075089399379,64707.08147321428,67583.64479166667,0.008576483621087745
2024-06-24,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651,-0.04595356431233677,63819.52678571428,67284.02708333333,0.016404380691733448
2024-06-25,60266.28125,62258.26171875,60239.75,61804.640625,29201215431,0.025336630415439876,63342.94029017857,67060.2453125,0.021627229458404194
2024-06-26,61789.67578125,62434.13671875,60695.1875,60811.27734375,22506003064,-0.016072632592061153,62750.22321428572,66774.13606770833,0.02174910499879124
2024-06-27,60811.2265625,62293.86328125,60585.33203125,61604.80078125,21231745045,0.013048951973404943,62289.67243303572,66551.08880208334,0.023268748945487493
2024-06-28,61612.8046875,62126.09765625,59985.40234375,60320.13671875,24952866877,-0.020853310881755127,61750.23493303572,66309.15690104167,0.023834543165388484
2024-06-29,60319.875,61097.62109375,60300.96484375,60887.37890625,12652903396,0.009403861104374522,61269.4921875,66059.903125,0.024498068026559735
2024-06-30,60888.4453125,62892.828125,60632.94921875,62678.29296875,17333226409,0.029413551620566913,61197.70591517857,65899.46575520834,0.027586610642994412
2024-07-01,62673.60546875,63777.2265625,62495.51171875,62851.98046875,25468379421,0.002771094932125795,61565.50111607143,65737.63385416666,0.019157000321835364
2024-07-02,62844.41015625,63203.359375,61752.74609375,62029.015625,20151616992,-0.013093697885290578,61597.5546875,65546.88098958334,0.018226045621659123
2024-07-03,62034.33203125,62187.703125,59419.38671875,60173.921875,29756701685,-0.02990687070088416,61506.50390625,65259.18567708333,0.02089711113883173
2024-07-04,60147.13671875,60399.67578125,56777.8046875,56977.703125,41149609230,-0.05311634426354228,60845.489955357145,64806.18359375,0.027299478498583978
2024-07-05,57022.80859375,57497.15234375,53717.375,56662.375,55417544033,-0.005534237213954074,60322.95256696428,64325.50208333333,0.026968339752162205
2024-07-06,56659.07421875,58472.546875,56038.9609375,58303.5390625,20610320577,0.02896391234041995,59953.83258928572,63910.38125,0.02998675385327285
2024-07-07,58239.4296875,58371.12109375,55793.32421875,55849.109375,20553359505,-0.042097439142912196,58978.23493303572,63460.59869791667,0.028119348523243475
2024-07-08,55849.57421875,58131.3359375,54321.01953125,56705.09765625,39766159899,0.015326802715911692,58100.10881696428,63040.576171875,0.029862822557169676
2024-07-09,56704.59765625,58239.1953125,56316.875,58009.2265625,27849512607,0.02299844211812685,57525.853236607145,62652.61731770833,0.03303466417509294
2024-07-10,58033.8828125,59359.43359375,57178.4140625,57742.49609375,26175260526,-0.004598069730556098,57178.50669642857,62260.29114583333,0.031731040448187274
2024-07-11,57729.890625,59299.43359375,57120.37890625,57344.9140625,28707803842,-0.006885432015347748,57230.96540178572,61927.38723958333,0.024029759934084793
2024-07-12,57341.1953125,58532.5546875,56590.17578125,57899.46484375,25604805221,0.009670444019596935,57407.69252232143,61582.66315104167,0.024010173113126594
2024-07-13,57908.73828125,59787.078125,57796.44140625,59231.953125,17080061806,0.023013827240820017,57540.32310267857,61331.848307291664,0.023037451935279677
2024-07-14,59225.25,61329.52734375,59225.25,60787.79296875,22223416061,0.026266900915231206,58245.849330357145,61157.73828125,0.013503118584669481
2024-07-15,60815.45703125,64870.15234375,60704.9296875,64870.15234375,38094526099,0.06715755212726138,59412.28571428572,61113.71002604167,0.024882949602167297
2024-07-16,64784.41796875,65354.33984375,62487.96875,65097.1484375,41617346768,0.003499237870556282,60424.845982142855,61062.31341145833,0.025530033110406924
2024-07-17,65091.83203125,66066.734375,63896.0859375,64118.79296875,32525071311,-0.01502916014346345,61335.74553571428,60983.26328125,0.027239471044861206
2024-07-18,64104.73828125,65104.66015625,63246.1640625,63974.06640625,27239305337,-0.0022571629283560934,62282.767299107145,60944.37395833333,0.026658796227924456
2024-07-19,63972.32421875,67442.640625,63329.34375,66710.15625,37003855410,0.042768734230136385,63541.4375,61002.70260416667,0.02822855875562334
2024-07-20,66709.921875,67610.734375,66299.6171875,67163.6484375,19029581250,0.0067979482134701286,64674.536830357145,61080.53567708333,0.0286759665657997
2024-07-21,67164.9140625,68372.90625,65842.296875,68154.5234375,26652190004,0.014753144342986024,65726.92689732143,61215.813151041664,0.0284829448226443
2024-07-22,68152.9765625,68480.0625,66611.296875,67585.25,42649109453,-0.00835268752223095,66114.79799107143,61326.90221354167,0.018937833425352647
2024-07-23,67584.8046875,67779.015625,65484.4609375,65927.671875,35605668666,-0.02452573786440093,66233.44419642857,61418.46471354167,0.02223607389049491
2024-07-24,65927.859375,67113.984375,65146.99609375,65372.1328125,27470942309,-0.008426492953570563,66412.49274553571,61588.288671875,0.021520753213221635
2024-07-25,65375.875,66112.421875,63473.47265625,65777.2265625,38315761670,0.00619673448871394,66670.08705357143,61720.708203125,0.021415779365645937
2024-07-26,65771.8125,68207.6015625,65743.765625,67912.0625,30488630457,0.032455548053117234,66841.78794642857,61957.401041666664,0.018470213899545868
2024-07-27,67911.8125,69398.5078125,66705.21875,67813.3359375,34691905492,-0.0014537411892032726,66934.60044642857,62164.352213541664,0.018428340312469003
2024-07-28,67808.65625,68301.8515625,67085.828125,68255.8671875,18043166945,0.006525726007755361,66949.078125,62428.8765625,0.017691379222346815
2024-07-29,68259.0546875,69987.5390625,66532.59375,66819.9140625,40780682628,-0.021037797689324123,66839.74441964286,62626.627734375,0.019306786338523955
2024-07-30,66819.0546875,66987.671875,65323.19140625,66201.015625,31380492109,-0.009262185475442442,66878.79352678571,62744.05182291667,0.016991542514441547
2024-07-31,66201.2734375,66810.2109375,64532.046875,64619.25,31292785994,-0.023893373992326827,66771.23883928571,62802.96080729167,0.019235702514592
2024-08-01,64625.83984375,65593.2421875,62248.94140625,65357.5,40975554494,0.011424614182306447,66711.27790178571,62913.91028645833,0.019680484741488355
2024-08-02,65353.5,65523.22265625,61184.89453125,61415.06640625,43060875727,-0.06032105869640059,65783.13560267857,62955.28177083333,0.024292048801188307
2024-08-03,61414.80859375,62148.37109375,59836.52734375,60680.09375,31753030589,-0.011967302150066583,64764.10100446428,63078.69479166667,0.023704784437651574
2024-08-04,60676.09375,61062.98828125,57210.8046875,58116.9765625,31758917219,-0.04223983565450573,63315.68805803572,63127.18151041667,0.023313887612162704
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584,-0.07098647891315102,61483.05133928572,62983.44544270833,0.02959874016071471
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106,0.03783671505322772,60030.665736607145,62989.61901041667,0.03888939303410989
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185,-0.017968550940289485,58660.41015625,62933.69778645833,0.03892806930408518
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567,0.12144256099404904,58139.35825892857,63057.06145833333,0.0668689894243241
